"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS",
15672,"VXE","Sao Pedro International","Sao Vicente, Cape Verde","","",
15672,"VXE","Sao Pedro International","Sao Vicente, Cape Verde","","",
15673,"VXO","Smaland","Vaxjo, Sweden","","",
15674,"VYD","Vryheid Airport","Vryheid, South Africa","","",
15674,"VYD","Vryheid Airport","Vryheid, South Africa","","",
15675,"VYS","Illinois Valley Regional","Peru, IL","IL","17",
15675,"VYS","Illinois Valley Regional","Peru, IL","IL","17",
15676,"VZA","Marvel Creek Mine Airport","Marvel Creek Mine, AK","AK","02",
15677,"VZB","Mitrofania Airport","Mitrofania, AK","AK","02",
15678,"VZC","Mush Bay Airport","Mush Bay, AK","AK","02",
15679,"VZD","Campbell Lagoon Airport","Campbell Lagoon, AK","AK","02",
15680,"VZE","Frazer Lake Airport","Frazer Lake, AK","AK","02",
15681,"VZF","Afognak Straits Airport","Afognak Straits, AK","AK","02",
15682,"VZG","Moffet Bay Airport","Moffet Bay, AK","AK","02",
15683,"VZH","Mineola Wisener Field","Mineola, TX","TX","48",
15683,"VZH","Mineola Wisener Field","Mineola, TX","TX","48",
15684,"VZI","Brundidge Municipal","Brundidge, AL","AL","01",
15685,"VZJ","Payette Municipal","Payette, ID","ID","16",
15685,"VZJ","Payette Municipal","Payette, ID","ID","16",
15687,"VZL","Los Alamitos AAF","Los Alamitos, CA","CA","06",
15687,"VZL","Los Alamitos AAF","Los Alamitos, CA","CA","06",
15688,"VZM","Jensens Strip Airport","Jensens Strip, AK","AK","02",
15689,"VZN","Wildman Creek Airport","Wildman Creek, AK","AK","02",
15690,"VZO","Stepovak Airport","Stepovak, AK","AK","02",
15692,"VZQ","Puale Bay Airport","Puale Bay, AK","AK","02",
15693,"VZR","Katmai Bay Airport","Katmai Bay, AK","AK","02",
15694,"VZS","Kashvik Bay Airport","Kashvik Bay, AK","AK","02",
15695,"VZT","Cinder Mountain Airport","Cinder Mountain, AK","AK","02",
15696,"VZU","Hagemeister Island Airport","Hagemeister Island, AK","AK","02",
15697,"VZV","Cape Peirce Airport","Cape Peirce, AK","AK","02",
15698,"VZW","Cape Greig Airport","Cape Greig, AK","AK","02",
15699,"VZX","Kasba Lake Airport","Kasba Lake, Canada","NT","",
15699,"YDU","Kasba Lake Airport","Kasba Lake, Canada","NT","",
15699,"YDU","Kasba Lake Airport","Kasba Lake, Canada","NT","",
15700,"VZY","Katmai Lodge Airport","Katmai Lodge, AK","AK","02",
15701,"VZZ","South St. Paul Municipal","South St. Paul, MN","MN","27",
15701,"VZZ","South St. Paul Municipal-Richard E. Fleming Field","South St. Paul, MN","MN","27",
15703,"WA2","Mansfield Airport","Mansfield, WA","WA","53",
15703,"WA2","Mansfield Airport","Mansfield, WA","WA","53",
15704,"WA3","Bayview Farms","Burlington, WA","WA","53",
15705,"WA4","Isaacson","Medical Lake, WA","WA","53",
15706,"WA5","Methow Valley State","Winthrop, WA","WA","53",
15707,"WA6","Stehekin Seaplane Landing","Stehekin, WA","WA","53",
15708,"WA7","Chelan Seaplane Landing","Chelan, WA","WA","53",
15709,"WAA","Wales Airport","Wales, AK","AK","02",
15709,"WAA","Wales Airport","Wales, AK","AK","02",
15710,"WAB","Wabag Airport","Wabag, Papua New Guinea","","",
15711,"WAD","Andriamena Airport","Andriamena, Madagascar","","",
15712,"WAG","Wanganui Airport","Wanganui, New Zealand","","",
15712,"WAG","Wanganui Airport","Wanganui, New Zealand","","",
15712,"WAG","Whanganui","Wanganui, New Zealand","","",
15713,"WAL","Wallops Flight Center","Chincoteague, VA","VA","51",
15713,"WAL","Wallops Flight Facility","Chincoteague, VA","VA","51",
15714,"WAR","Warsaw Municipal","Warsaw, IN","IN","18",
15714,"WAR","Warsaw Municipal","Warsaw, IN","IN","18",
15714,"WAR","Warsaw Municipal","Warsaw, IN","IN","18",
15715,"WAS","Washington DC Metropolitan Area","Washington, DC","DC","11",
15716,"WAT","Waterford Airport","Waterford, Ireland","","",
15716,"WAT","Waterford Airport","Waterford, Ireland","","",
15717,"WAV","Wave Hill Old","Wave Hill, Australia","","",
15718,"WAW","Okecie","Warsaw, Poland","","",
15718,"WAW","Warsaw Chopin","Warsaw, Poland","","",
15720,"WBA","Wahai Airport","Wahai, Indonesia","","",
15720,"WBA","Wahai Airport","Wahai, Indonesia","","",
15720,"WBA","Wahai Airport","Wahai, Indonesia","","",
15721,"WBB","Stebbins Airport","Stebbins, AK","AK","02",
15721,"WBB","Stebbins Airport","Stebbins, AK","AK","02",
15722,"WBH","Commerce/Montebello Heliport","Commerce/Montebello, CA","CA","06",
15723,"WBM","Wapenamanda Airport","Wapenamanda, Papua New Guinea","","",
15723,"WBM","Wapenamanda Airport","Wapenamanda, Papua New Guinea","","",
15723,"WBM","Wapenamanda Airport","Wapenamanda, Papua New Guinea","","",
15723,"WBM","Wapenamanda Airport","Wapenamanda, Papua New Guinea","","",
15723,"WBM","Wapenamanda Airport","Wapenamanda, Papua New Guinea","","",
15724,"WBN","Woburn Airport","Woburn, MA","MA","25",
15725,"WBQ","Beaver Airport","Beaver, AK","AK","02",
15725,"WBQ","Beaver Airport","Beaver, AK","AK","02",
15725,"WBQ","Beaver Airport","Beaver, AK","AK","02",
15726,"WBR","Roben-Hood","Big Rapids, MI","MI","26",
15726,"WBR","Roben-Hood","Big Rapids, MI","MI","26",
15727,"WBS","Bennettsville Airport","Bennettsville, SC","SC","45",
15728,"WBY","Downtown Airport","Downtown, CA","CA","06",
15729,"WCA","Gamboa","Castro, Chile","","",
15729,"WCA","Gamboa","Castro, Chile","","",
15729,"WCA","Gamboa","Castro, Chile","","",
15729,"WCA","Gamboa","Castro, Chile","","",
15730,"WCL","Whalers Cove Lodge Airport","Whalers Cove Lodge, AK","AK","02",
15731,"WCR","Chandalar Lake","Chandalar, AK","AK","02",
15731,"WCR","Chandalar Lake","Chandalar, AK","AK","02",
15731,"WCR","Chandalar Lake","Chandalar, AK","AK","02",
15731,"WCR","Chandalar Lake","Chandalar, AK","AK","02",
15732,"WDB","Wide Bay Airport","Wide Bay, AK","AK","02",
15734,"WDG","Enid Woodring Regional","Enid, OK","OK","40",
15734,"WDG","Enid Woodring Regional","Enid, OK","OK","40",
15734,"WDG","Enid Woodring Regional","Enid, OK","OK","40",
15735,"WDH","Hosea Kutako International","Windhoek, South Africa","","",
15735,"WDH","Hosea Kutako International","Windhoek, Namibia","","",
15735,"WDH","Hosea Kutako International","Windhoek, Namibia","","",
15736,"QQS","Waldronaire","Eastsound, WA","WA","53",
15736,"WA8","Waldronaire","Eastsound, WA","WA","53",
15737,"WDR","Winder Barrow","Winder, GA","GA","13",
15737,"WDR","Barrow County","Winder, GA","GA","13",
15738,"WEH","Dashuipo Airport","Dashuipo, China","","",
15738,"WEH","Dashuipo Airport","Dashuipo, China","","",
15738,"WEH","Dashuipo Airport","Dashuipo, China","","",
15739,"WEI","Weipa Airport","Weipa, Australia","","",
15739,"WEI","Weipa Airport","Weipa, Australia","","",
15740,"WEL","Welkom Airport","Welkom, South Africa","","",
15740,"WEL","Welkom Airport","Welkom, South Africa","","",
15741,"WFB","Ketchikan Waterfront Seaplane Base","Ketchikan, AK","AK","02",
15744,"WGA","Wagga Wagga Airport","Wagga Wagga, Australia","","",
15744,"WGA","Wagga Wagga Airport","Wagga Wagga, Australia","","",
15745,"WGE","Walgett Airport","Walgett, Australia","","",
15745,"WGE","Walgett Airport","Walgett, Australia","","",
15746,"WGG","Bahia Tortugas Airport","Bahia Tortugas, Mexico","","",
15746,"WGG","Bahia Tortugas Airport","Bahia Tortugas, Mexico","","",
15747,"WGL","Isle Baltra Off-Line Point","Isle Baltra, Ecuador","","",
15749,"WGO","Winchester Airport","Winchester, VA","VA","51",
15749,"WGO","Winchester Regional","Winchester, VA","VA","51",
15750,"WGP","Mau Hau","Waingapu, Indonesia","","",
15751,"WFK","Northern Aroostook Regional","Frenchville, ME","ME","23",
15754,"WHD","Hyder Seaplane Base","Hyder, AK","AK","02",
15755,"WHK","Whakatane Airport","Whakatane, New Zealand","","",
15755,"WHK","Whakatane Airport","Whakatane, New Zealand","","",
15756,"WHO","Franz Josef Airport","Franz Josef, New Zealand","","",
15756,"WHO","Franz Josef Airport","Franz Josef, New Zealand","","",
15758,"WHR","Vail/Avon","Eagle, CO","CO","08",
15759,"WHT","Wharton Regional","Wharton, TX","TX","48",
15759,"WHT","Wharton Regional","Wharton, TX","TX","48",
15760,"WI1","Black River Falls Area","Black River Falls, WI","WI","55",
15761,"WI2","Price County","Phillips, WI","WI","55",
15762,"WIB","Wilbur Airport","Wilbur, WA","WA","53",
15763,"WIC","Wick Airport","Wick, United Kingdom","","",
15763,"WIC","Wick Airport","Wick, United Kingdom","","",
15766,"WIL","Nairobi/Wilson","Nairobi, Kenya","","",
15766,"WIL","Nairobi/Wilson","Nairobi, Kenya","","",
15767,"WIN","Winton Airport","Winton, Australia","","",
15767,"WIN","Winton Airport","Winton, Australia","","",
15768,"WJA","Woja Airport","Woja, Marshall Islands District (TTPI)","","",
15768,"WJA","Woja Airport","Woja, Marshall Islands","","",
15769,"WJF","General William J. Fox Airfield","Lancaster, CA","CA","06",
15769,"WJF","General William J. Fox Airfield","Lancaster, CA","CA","06",
15772,"WKA","Wanaka Airport","Wanaka, New Zealand","","",
15772,"WKA","Wanaka Airport","Wanaka, New Zealand","","",
15773,"WKJ","Wakkanai Airport","Wakkanai, Japan","","",
15773,"WKJ","Wakkanai Airport","Wakkanai, Japan","","",
15774,"WKK","Aleknagik Airport","Aleknagik, AK","AK","02",
15774,"WKK","Aleknagik New","Aleknagik, AK","AK","02",
15775,"WKL","Waikoloa Heliport","Waikoloa Village, HI","HI","15",
15776,"WKM","Wankie Town","Wankie, Rhodesia","","",
15776,"HWN","Hwange National Park","Hwange, Zimbabwe","","",
15776,"HWN","Hwange National Park","Hwange, Zimbabwe","","",
15776,"HWN","Hwange National Park","Hwange, Zimbabwe","","",
15777,"WKN","Wakunai Airport","Wakunai, Australia","","",
15777,"WKN","Wakunai Airport","Wakunai, Papua New Guinea","","",
15777,"WKN","Wakunai Airport","Wakunai, Papua New Guinea","","",
15778,"WKR","Walker's","Walker's Cay, The Bahamas","","",
15779,"WKV","Penns Landing Seaplane Base","Philadelphia, PA","PA","42",
15781,"WLB","Labouchere Bay Airport","Labouchere Bay, AK","AK","02",
15782,"WLD","Strother Field","Winfield, KS","KS","20",
15782,"WLD","Strother Field","Winfield, KS","KS","20",
15783,"WLG","Wellington International","Wellington, New Zealand","","",
15783,"WLG","Wellington International","Wellington, New Zealand","","",
15784,"WLH","Walaha Airport","Walaha, Vanuatu","","",
15784,"WLH","Walaha Airport","Walaha, Vanuatu","","",
15785,"WLK","Selawik Airport","Selawik, AK","AK","02",
15785,"WLK","Selawik Airport","Selawik, AK","AK","02",
15786,"WLM","Waltham Hospital Heliport","Waltham, MA","MA","25",
15787,"WLS","Hihifo","Wallis Island, Wallis and Futuna","","",
15787,"WLS","Wallis","Wallis Island, Wallis and Futuna","","",
15787,"WLS","Wallis Hihifo","Wallis Island, Wallis and Futuna","","",
15787,"WLS","Wallis Hihifo","Wallis Island, Wallis and Futuna","","",
15789,"WLW","Willows Glenn County","Willows, CA","CA","06",
15789,"WLW","Willows Glenn County","Willows, CA","CA","06",
15789,"WLW","Willows Glenn County","Willows, CA","CA","06",
15790,"WMB","Warrnambool Airport","Warrnambool, Australia","","",
15790,"WMB","Warrnambool Airport","Warrnambool, Australia","","",
15791,"WMC","Winnemucca Municipal","Winnemucca, NV","NV","32",
15791,"WMC","Winnemucca Municipal","Winnemucca, NV","NV","32",
15792,"WMH","Mountain Home Municipal","Mountain Home, AR","AR","05",
15792,"WMH","Ozark Regional","Mountain Home, AR","AR","05",
15792,"WMH","Baxter County","Mountain Home, AR","AR","05",
15793,"WMK","Meyers Chuck Seaplane Base","Meyers Chuck, AK","AK","02",
15794,"WMO","White Mountain Airport","White Mountain, AK","AK","02",
15794,"WMO","White Mountain Airport","White Mountain, AK","AK","02",
15795,"WMR","Mananara Airport","Mananara, Madagascar","","",
15795,"WMR","Avaratra","Mananara, Madagascar","","",
15795,"WMR","Avaratra","Mananara, Madagascar","","",
15798,"WNA","Napakiak Airport","Napakiak, AK","AK","02",
15798,"WNA","Napakiak Airport","Napakiak, AK","AK","02",
15799,"WNN","Wunnumin Lake Airport","Wunnumin Lake, Canada","ON","",
15799,"WNN","Wunnumin Lake Airport","Wunnumin Lake, Canada","ON","",
15800,"WNP","Naga Airport","Naga, Philippines","","",
15800,"WNP","Naga Airport","Naga, Philippines","","",
15801,"WNR","Windorah Airport","Windorah, Australia","","",
15801,"WNR","Windorah Airport","Windorah, Australia","","",
15802,"WNS","Nawabshah","Nawab Shah, Pakistan","","",
15802,"WNS","Nawabshah","Nawab Shah, Pakistan","","",
15804,"WNZ","Wenzhou Airport","Wenzhou, China","","",
15804,"WNZ","Longwan","Wenzhou, China","","",
15804,"WNZ","Longwan","Wenzhou, China","","",
15805,"WOD","Wood River Airport","Wood River, AK","AK","02",
15807,"WOW","Willow Airport","Willow, AK","AK","02",
15807,"WOW","Willow Airport","Willow, AK","AK","02",
15810,"WPM","Wipim Airport","Wipim, Papua New Guinea","","",
15810,"WPM","Wipim Airport","Wipim, Papua New Guinea","","",
15812,"WPU","Puerto Williams Airport","Puerto Williams, Chile","","",
15812,"WPU","Guardiamarina Zanartu","Puerto Williams, Chile","","",
15813,"WQA","Ovid Airport","Ovid, NY","NY","36",
15813,"WQA","Ovid Airport","Ovid, NY","NY","36",
15814,"WQB","Mandan Municipal","Mandan, ND","ND","38",
15814,"WQB","Mandan Municipal","Mandan, ND","ND","38",
15815,"WQC","Ravalli County","Hamilton, MT","MT","30",
15815,"WQC","Ravalli County","Hamilton, MT","MT","30",
15816,"WQD","Tulelake Municipal","Tulelake, CA","CA","06",
15816,"WQD","Tulelake Municipal","Tulelake, CA","CA","06",
15817,"WQE","Dinsmore Municipal","Dinsmore, CA","CA","06",
15817,"WQE","Dinsmore Airport","Dinsmore, CA","CA","06",
15818,"WQF","Rigby-Jefferson County","Rigby, ID","ID","16",
15818,"WQF","Rigby-Jefferson County","Rigby, ID","ID","16",
15818,"WQF","Rigby Airport","Rigby, ID","ID","16",
15819,"WQG","Hesperia Airport","Hesperia, CA","CA","06",
15819,"WQG","Hesperia Airport","Hesperia, CA","CA","06",
15820,"WQH","Butte Valley","Dorris, CA","CA","06",
15820,"WQH","Butte Valley","Dorris, CA","CA","06",
15821,"WQI","Connell City","Connell, WA","WA","53",
15821,"WQI","Connell City","Connell, WA","WA","53",
15821,"WQI","Connell City","Connell, WA","WA","53",
15822,"WQJ","Peard Bay Airport","Peard Bay, AK","AK","02",
15823,"WQK","Townsend Airport","Townsend, MT","MT","30",
15823,"WQK","Townsend Airport","Townsend, MT","MT","30",
15824,"WQL","Bluff Airport","Bluff, AK","AK","02",
15825,"WQM","Chennault Industrial Airpark","Lake Charles, LA","LA","22",
15825,"CWF","Chennault International","Lake Charles, LA","LA","22",
15826,"WQN","Taylor County","Campbellsville, KY","KY","21",
15827,"WQO","Rosamond Skypark","Rosamond, CA","CA","06",
15827,"WQO","Rosamond Skypark","Rosamond, CA","CA","06",
15828,"WQP","Oceano County","Oceano, CA","CA","06",
15828,"WQP","Oceano County","Oceano, CA","CA","06",
15829,"WQQ","Custer State Park","Fairburn, SD","SD","46",
15829,"WQQ","Custer State Park","Fairburn, SD","SD","46",
15829,"WQQ","Custer State Park","Fairburn, SD","SD","46",
15830,"WQR","Tibbetts","Naknek, AK","AK","02",
15831,"WQS","Poplar Airport","Poplar, MT","MT","30",
15831,"WQS","Poplar Municipal","Poplar, MT","MT","30",
15832,"WQT","Bridger Municipal","Bridger, MT","MT","30",
15832,"WQT","Bridger Municipal","Bridger, MT","MT","30",
15833,"WQU","Portales Municipal","Portales, NM","NM","35",
15833,"WQU","Portales Municipal","Portales, NM","NM","35",
15835,"WQW","David River Airport","David River, AK","AK","02",
15836,"WQX","Kiavak Airport","Kiavak, AK","AK","02",
15837,"WQY","Port Wakefield Airport","Port Wakefield, AK","AK","02",
15838,"WQZ","Chignik Lake Airport","Chignik Lake, AK","AK","02",
15838,"WQZ","Chignik Lake Airport","Chignik Lake, AK","AK","02",
15838,"WQZ","Chignik Lake Airport","Chignik Lake, AK","AK","02",
15839,"WRB","Robins AFB","Macon, GA","GA","13",
15839,"WRB","Robins AFB","Macon, GA","GA","13",
15840,"WRE","Whangarei Airport","Whangarei, New Zealand","","",
15840,"WRE","Whangarei Airport","Whangarei, New Zealand","","",
15841,"WRG","Wrangell Airport","Wrangell, AK","AK","02",
15841,"WRG","Wrangell Airport","Wrangell, AK","AK","02",
15842,"WRI","McGuire AFB","Fort Dix, NJ","NJ","34",
15842,"WRI","McGuire Field","Fort Dix, NJ","NJ","34",
15843,"WRL","Worland Municipal","Worland, WY","WY","56",
15843,"WRL","Worland Municipal","Worland, WY","WY","56",
15843,"WRL","Worland Municipal","Worland, WY","WY","56",
15845,"WRO","Strachowice","Wroclaw, Poland","","",
15845,"WRO","Strachowice","Wroclaw, Poland","","",
15846,"WSB","Steamboat Bay Airport","Steamboat Bay, AK","AK","02",
15847,"WSG","Washington County","Washington, PA","PA","42",
15847,"WSG","Washington County","Washington, PA","PA","42",
15848,"WSH","Brookhaven","Shirley, NY","NY","36",
15848,"WSH","Brookhaven","Shirley, NY","NY","36",
15849,"WSI","Wasilla Airport","Wasilla, AK","AK","02",
15850,"WSJ","San Juan Airport","San Juan, AK","AK","02",
15852,"WSM","Wiseman Airport","Wiseman, AK","AK","02",
15852,"WSM","Wiseman Airport","Wiseman, AK","AK","02",
15852,"WSM","Wiseman Airport","Wiseman, AK","AK","02",
15853,"WSN","South Naknek 2","South Naknek, AK","AK","02",
15853,"WSN","South Naknek 2","South Naknek, AK","AK","02",
15854,"WSP","Waspam Airport","Waspam, Nicaragua","","",
15854,"WSP","Waspam Airport","Waspam, Nicaragua","","",
15854,"WSP","Waspam Airport","Waspam, Nicaragua","","",
15855,"WST","Westerly State","Westerly, RI","RI","44",
15855,"WST","Westerly State","Westerly, RI","RI","44",
15856,"WSX","Westsound Airport","Westsound, WA","WA","53",
15857,"WSY","Whitsunday Airstrip","Shute Harbour/Whitsunday, Australia","","",
15858,"WSZ","Westport Airport","Westport, New Zealand","","",
15858,"WSZ","Westport Airport","Westport, New Zealand","","",
15859,"WTC","World Trade Center Heliport","New York, NY","NY","36",
15860,"WTD","West End Airport","West End, The Bahamas","","",
15861,"WTK","Noatak Airport","Noatak, AK","AK","02",
15861,"WTK","Noatak Airport","Noatak, AK","AK","02",
15861,"WTK","Noatak Airport","Noatak, AK","AK","02",
15862,"WTL","Tuntutuliak Airport","Tuntutuliak, AK","AK","02",
15862,"WTL","Tuntutuliak Airport","Tuntutuliak, AK","AK","02",
15863,"WTN","RAF Waddington","Waddington, United Kingdom","","",
15864,"WTR","Whiteriver Airport","Whiteriver, AZ","AZ","04",
15864,"WTR","Whiteriver Airport","Whiteriver, AZ","AZ","04",
15865,"WTS","Tsiroanomandidy Airport","Tsiroanomandidy, Madagascar","","",
15865,"WTS","Tsiroanomandidy Airport","Tsiroanomandidy, Madagascar","","",
15865,"WTS","Tsiroanomandidy Airport","Tsiroanomandidy, Madagascar","","",
15866,"WTT","Whittier Airport","Whittier, AK","AK","02",
15866,"WTT","Whittier Airport","Whittier, AK","AK","02",
15867,"WUG","Wau Airport","Wau, Papua New Guinea","","",
15867,"WUG","Wau Airport","Wau, Papua New Guinea","","",
15868,"WUH","Tianhe","Wuhan, China","","",
15868,"WUH","Tianhe","Wuhan, China","","",
15869,"WUJ","Duchesne Municipal","Duchesne, UT","UT","49",
15869,"WUJ","Duchesne Municipal","Duchesne, UT","UT","49",
15869,"WUJ","Duchesne Municipal","Duchesne, UT","UT","49",
15870,"WUQ","Avco","Ocean Shores, WA","WA","53",
15871,"WUU","Wau Airport","Wau, Sudan","","",
15871,"WUU","Wau Airport","Wau, South Sudan","","",
15871,"WUU","Wau Airport","Wau, South Sudan","","",
15872,"WUX","Wuxi Shuofang","Wuxi, China","","",
15872,"WUX","Wuxi Shuofang","Wuxi, China","","",
15872,"WUX","Shuofang","Wuxi, China","","",
15873,"WV1","Mcs-Pad Heliport","Charleston, WV","WV","54",
15874,"WVA","Washington-Virginia","Falls Church, VA","VA","51",
